DistrictCode,DistrictName,SchoolCode,SchoolName,term,stateCourseCodeId,courseTitle,letterGrade,count,cs_course
27417,Fife School District,4582,Columbia Junior High School,SEM1,796,DIGITOOLS,B+,10,no
27417,Fife School District,4582,Columbia Junior High School,SEM1,796,DIGITOOLS,C-,7,no
27417,Fife School District,4582,Columbia Junior High School,SEM1,796,DIGITOOLS,C ,14,no
27417,Fife School District,4582,Columbia Junior High School,SEM1,796,DIGITOOLS,C+,13,no
27417,Fife School District,4582,Columbia Junior High School,SEM1,796,DIGITOOLS,D ,1,no
27417,Fife School District,4582,Columbia Junior High School,SEM1,796,DIGITOOLS,D+,3,no
27417,Fife School District,4582,Columbia Junior High School,SEM1,796,DIGITOOLS,F ,1,no
27417,Fife School District,4582,Columbia Junior High School,SEM2,796,DIGITOOLS,A-,7,no
27417,Fife School District,4582,Columbia Junior High School,SEM2,796,DIGITOOLS,A ,85,no
27417,Fife School District,4582,Columbia Junior High School,SEM2,796,DIGITOOLS,B-,4,no
27417,Fife School District,4582,Columbia Junior High School,SEM2,796,DIGITOOLS,B ,10,no
27417,Fife School District,4582,Columbia Junior High School,SEM2,796,DIGITOOLS,B+,7,no
27417,Fife School District,4582,Columbia Junior High School,SEM2,796,DIGITOOLS,C-,8,no
27417,Fife School District,4582,Columbia Junior High School,SEM2,796,DIGITOOLS,C ,7,no
27417,Fife School District,4582,Columbia Junior High School,SEM2,796,DIGITOOLS,C+,9,no
27417,Fife School District,4582,Columbia Junior High School,SEM2,796,DIGITOOLS,D ,13,no
27417,Fife School District,4582,Columbia Junior High School,SEM2,796,DIGITOOLS,D+,3,no
27417,Fife School District,4582,Columbia Junior High School,SEM2,796,DIGITOOLS,F ,1,no
29100,Burlington-Edison School District,2362,Burlington Edison High School,SEM1,796,DIGITOOLS,A-,1,no
29100,Burlington-Edison School District,2362,Burlington Edison High School,SEM1,796,DIGITOOLS,A ,4,no
29100,Burlington-Edison School District,2362,Burlington Edison High School,SEM1,796,DIGITOOLS,B-,2,no
29100,Burlington-Edison School District,2362,Burlington Edison High School,SEM1,796,DIGITOOLS,B ,9,no
29100,Burlington-Edison School District,2362,Burlington Edison High School,SEM1,796,DIGITOOLS,B+,1,no
29100,Burlington-Edison School District,2362,Burlington Edison High School,SEM1,796,DIGITOOLS,C-,1,no
29100,Burlington-Edison School District,2362,Burlington Edison High School,SEM1,796,DIGITOOLS,C ,1,no
29100,Burlington-Edison School District,2362,Burlington Edison High School,SEM1,796,DIGITOOLS,D ,2,no
29100,Burlington-Edison School District,2362,Burlington Edison High School,SEM1,796,DIGITOOLS,W ,1,no
17406,Tukwila School District,2848,Foster Senior High School,SEM1,796,DIGITOOLS BASIC,A-,1,no
17406,Tukwila School District,2848,Foster Senior High School,SEM1,796,DIGITOOLS BASIC,A ,3,no
17406,Tukwila School District,2848,Foster Senior High School,SEM1,796,DIGITOOLS BASIC,B+,1,no
17406,Tukwila School District,2848,Foster Senior High School,SEM1,796,DIGITOOLS BASIC,D ,2,no
17406,Tukwila School District,2848,Foster Senior High School,SEM1,796,DIGITOOLS BASIC,F ,1,no
17406,Tukwila School District,2848,Foster Senior High School,SEM1,796,DIGITOOLS BASIC,P ,2,no
17406,Tukwila School District,2848,Foster Senior High School,SEM1,796,DIGITOOLS BASIC,W ,1,no
17406,Tukwila School District,2848,Foster Senior High School,SEM2,796,DIGITOOLS BASIC,A-,2,no
17406,Tukwila School District,2848,Foster Senior High School,SEM2,796,DIGITOOLS BASIC,A ,2,no
17406,Tukwila School District,2848,Foster Senior High School,SEM2,796,DIGITOOLS BASIC,B-,1,no
17406,Tukwila School District,2848,Foster Senior High School,SEM2,796,DIGITOOLS BASIC,B ,3,no
17406,Tukwila School District,2848,Foster Senior High School,SEM2,796,DIGITOOLS BASIC,B+,1,no
17406,Tukwila School District,2848,Foster Senior High School,SEM2,796,DIGITOOLS BASIC,C+,3,no
17406,Tukwila School District,2848,Foster Senior High School,SEM2,796,DIGITOOLS BASIC,F ,1,no
17406,Tukwila School District,2848,Foster Senior High School,SEM2,796,DIGITOOLS BASIC,W ,2,no
29100,Burlington-Edison School District,2362,Burlington Edison High School,SEM1,796,DIGITOOLS I,F ,1,no
29100,Burlington-Edison School District,2362,Burlington Edison High School,SEM2,796,DIGITOOLS I,A ,1,no
29100,Burlington-Edison School District,2362,Burlington Edison High School,SEM2,796,DIGITOOLS I,B-,1,no
29100,Burlington-Edison School District,2362,Burlington Edison High School,SEM2,796,DIGITOOLS I,F ,1,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI3,796,FND DIG AWARE,A-,1,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI3,796,FND DIG AWARE,A ,6,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI3,796,FND DIG AWARE,C ,1,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI3,796,FND DIG AWARE,W ,1,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI3,796,FND FROSH 101,A ,1,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI1,796,FRESHMAN 101,A-,3,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI1,796,FRESHMAN 101,A ,16,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI1,796,FRESHMAN 101,B-,4,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI1,796,FRESHMAN 101,B ,11,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI1,796,FRESHMAN 101,B+,2,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI1,796,FRESHMAN 101,C-,5,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI1,796,FRESHMAN 101,C ,4,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI1,796,FRESHMAN 101,C+,2,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI1,796,FRESHMAN 101,D ,8,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI1,796,FRESHMAN 101,D+,2,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI1,796,FRESHMAN 101,F ,29,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI1,796,FRESHMAN 101,W ,3,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI2,796,FRESHMAN 101,A-,5,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI2,796,FRESHMAN 101,A ,23,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI2,796,FRESHMAN 101,B-,6,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI2,796,FRESHMAN 101,B ,6,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI2,796,FRESHMAN 101,B+,2,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI2,796,FRESHMAN 101,C-,5,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI2,796,FRESHMAN 101,C ,4,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI2,796,FRESHMAN 101,C+,6,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI2,796,FRESHMAN 101,D ,10,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI2,796,FRESHMAN 101,D+,1,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI2,796,FRESHMAN 101,F ,17,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI2,796,FRESHMAN 101,W ,2,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI3,796,FRESHMAN 101,A-,5,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI3,796,FRESHMAN 101,A ,30,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI3,796,FRESHMAN 101,B-,4,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI3,796,FRESHMAN 101,B ,4,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI3,796,FRESHMAN 101,B+,2,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI3,796,FRESHMAN 101,C-,4,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI3,796,FRESHMAN 101,C ,3,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI3,796,FRESHMAN 101,C+,2,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI3,796,FRESHMAN 101,D ,9,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI3,796,FRESHMAN 101,F ,13,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI3,796,FRESHMAN 101,W ,1,no
28137,Orcas Island School District,1892,OASIS K-12,SEM2,796,GAME THEORUY,NC,1,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI1,796,INFO TECH,A-,1,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI1,796,INFO TECH,B-,2,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI1,796,INFO TECH,B ,2,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI1,796,INFO TECH,B+,1,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI1,796,INFO TECH,C ,1,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI1,796,INFO TECH,F ,2,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI2,796,INFO TECH,A-,1,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI2,796,INFO TECH,A ,1,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI2,796,INFO TECH,B+,1,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI2,796,INFO TECH,C ,1,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI3,796,INFO TECH,A ,1,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI3,796,INFO TECH,B-,1,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI3,796,INFO TECH,B ,3,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI3,796,INFO TECH,F ,1,no
14005,Aberdeen School District,3476,J M Weatherwax High School,TRI3,796,INFO TECH,W ,1,no
34401,Rochester School District,1735,H.e.a.r.t. High School,SEM1,796,INFO TECH A,A ,1,no
17411,Issaquah School District,4495,Skyline High School,SEM1,796,INFO TECH APP,F ,1,no
34401,Rochester School District,1735,H.e.a.r.t. High School,SEM1,796,INFO TECH APP A,A-,1,no
34401,Rochester School District,1735,H.e.a.r.t. High School,SEM1,796,INFO TECH APP A,A ,1,no
34401,Rochester School District,1735,H.e.a.r.t. High School,SEM2,796,INFO TECH APP A,A ,1,no
34401,Rochester School District,1735,H.e.a.r.t. High School,SEM2,796,INFO TECH APP A,B+,1,no
20405,White Salmon Valley School District,5077,White Salmon Academy,SEM2,796,INFO TECH APPLICATIONS A,C+,1,no
27003,Puyallup School District,1640,Puyallup Online Academy/POA,SEM2,796,Intro to Social Media,NC,1,no
29100,Burlington-Edison School District,2362,Burlington Edison High School,SEM2,796,IS DIGITOOL,B ,1,no
17403,Renton School District,2475,Renton Senior High School,SEM1,796,IT ACA - ADV,A ,1,no
17403,Renton School District,2475,Renton Senior High School,SEM2,796,IT ACA - ADV,D ,1,no
17403,Renton School District,2475,Renton Senior High School,SEM2,796,IT ACA - ADV,F ,1,no
24410,Oroville School District,2706,Oroville Middle-High School,ALLYR,796,IT ACAD,A-,1,no
24410,Oroville School District,2706,Oroville Middle-High School,ALLYR,796,IT ACAD,A ,13,no
24410,Oroville School District,2706,Oroville Middle-High School,ALLYR,796,IT ACAD,B+,1,no
32414,Deer Park School District,4123,Deer Park High School,SEM1,796,IT Academy,A ,11,no
32414,Deer Park School District,4123,Deer Park High School,SEM1,796,IT Academy,B+,1,no
32414,Deer Park School District,4123,Deer Park High School,SEM2,796,IT Academy,A ,11,no
32414,Deer Park School District,4123,Deer Park High School,SEM2,796,IT Academy,C ,2,no
28137,Orcas Island School District,1892,OASIS K-12,SEM2,796,KEYBOARDING,P ,1,no
31016,Arlington School District,2523,Arlington High School,SEM1,796,OL COLLEGE PR2,A-,1,no
31016,Arlington School District,2523,Arlington High School,SEM1,796,OL COLLEGE PR2,B-,1,no
31016,Arlington School District,2523,Arlington High School,SEM1,796,OL COLLEGE PR2,B+,1,no
31016,Arlington School District,2523,Arlington High School,SEM1,796,OL COLLEGE PR2,C-,1,no
31016,Arlington School District,2523,Arlington High School,SEM1,796,OL COLLEGE PR2,C ,1,no
31016,Arlington School District,2523,Arlington High School,SEM1,796,OL COLLEGE PR2,C+,1,no
31016,Arlington School District,2523,Arlington High School,SEM1,796,OL COLLEGE PR2,NC,2,no
31016,Arlington School District,2523,Arlington High School,SEM2,796,OL COLLEGE PR2,B-,1,no
31016,Arlington School District,2523,Arlington High School,SEM2,796,OL COLLEGE PR2,B ,2,no
31016,Arlington School District,2523,Arlington High School,SEM2,796,OL COLLEGE PR2,C ,1,no
31016,Arlington School District,2523,Arlington High School,SEM2,796,OL COLLEGE PR2,C+,3,no
31016,Arlington School District,4287,Weston High School,SEM1,796,OL COLLEGE PR2,B-,1,no
31016,Arlington School District,4287,Weston High School,SEM1,796,OL COLLEGE PR2,B ,1,no
31016,Arlington School District,4287,Weston High School,SEM1,796,OL COLLEGE PR2,C-,2,no
31016,Arlington School District,4287,Weston High School,SEM1,796,OL COLLEGE PR2,C ,7,no
31016,Arlington School District,4287,Weston High School,SEM2,796,OL COLLEGE PR2,B+,1,no
31016,Arlington School District,5495,Arlington Open Doors,SEM1,796,OL COLLEGE PR2,C+,2,no
31016,Arlington School District,5495,Arlington Open Doors,SEM2,796,OL COLLEGE PR2,B-,1,no
31016,Arlington School District,2523,Arlington High School,SEM1,796,OL COLLEGE PREP,A-,2,no
31016,Arlington School District,2523,Arlington High School,SEM1,796,OL COLLEGE PREP,B-,4,no
31016,Arlington School District,2523,Arlington High School,SEM1,796,OL COLLEGE PREP,B ,4,no
31016,Arlington School District,2523,Arlington High School,SEM1,796,OL COLLEGE PREP,C-,1,no
31016,Arlington School District,2523,Arlington High School,SEM1,796,OL COLLEGE PREP,C ,1,no
31016,Arlington School District,2523,Arlington High School,SEM1,796,OL COLLEGE PREP,C+,4,no
31016,Arlington School District,2523,Arlington High School,SEM1,796,OL COLLEGE PREP,F ,1,no
31016,Arlington School District,2523,Arlington High School,SEM1,796,OL COLLEGE PREP,NC,2,no
31016,Arlington School District,2523,Arlington High School,SEM1,796,OL COLLEGE PREP,W ,1,no
31016,Arlington School District,2523,Arlington High School,SEM2,796,OL COLLEGE PREP,B-,4,no
31016,Arlington School District,2523,Arlington High School,SEM2,796,OL COLLEGE PREP,B ,1,no
31016,Arlington School District,2523,Arlington High School,SEM2,796,OL COLLEGE PREP,C-,4,no
31016,Arlington School District,2523,Arlington High School,SEM2,796,OL COLLEGE PREP,C ,2,no
31016,Arlington School District,2523,Arlington High School,SEM2,796,OL COLLEGE PREP,C+,4,no
31016,Arlington School District,2523,Arlington High School,SEM2,796,OL COLLEGE PREP,P ,1,no
31016,Arlington School District,4287,Weston High School,SEM1,796,OL COLLEGE PREP,A ,1,no
31016,Arlington School District,4287,Weston High School,SEM1,796,OL COLLEGE PREP,B-,4,no
31016,Arlington School District,4287,Weston High School,SEM1,796,OL COLLEGE PREP,B ,6,no
31016,Arlington School District,4287,Weston High School,SEM1,796,OL COLLEGE PREP,C-,8,no
31016,Arlington School District,4287,Weston High School,SEM1,796,OL COLLEGE PREP,C ,2,no
31016,Arlington School District,4287,Weston High School,SEM1,796,OL COLLEGE PREP,C+,3,no
31016,Arlington School District,4287,Weston High School,SEM2,796,OL COLLEGE PREP,B-,2,no
31016,Arlington School District,4287,Weston High School,SEM2,796,OL COLLEGE PREP,B ,2,no
31016,Arlington School District,4287,Weston High School,SEM2,796,OL COLLEGE PREP,C ,3,no
31016,Arlington School District,5495,Arlington Open Doors,SEM1,796,OL COLLEGE PREP,B+,1,no
14172,Ocosta School District,3024,Ocosta Junior - Senior High,SEM1,796,ONLINE COMPUTIN,B ,2,no
14172,Ocosta School District,3024,Ocosta Junior - Senior High,SEM1,796,ONLINE DIGI COM,B ,1,no
14172,Ocosta School District,3024,Ocosta Junior - Senior High,SEM1,796,ONLINE DIGI COM,B+,1,no
32416,Riverside School District,1919,Independent Scholar,SEM1,796,OW BUSINESS & COMPUTER,A-,1,no
32416,Riverside School District,1919,Independent Scholar,SEM1,796,OWFUNCOM,B+,1,no
32416,Riverside School District,1919,Independent Scholar,SEM2,796,OWFUNCOM,B-,1,no
32416,Riverside School District,1919,Independent Scholar,SEM2,796,OWFUNCOM,P ,1,no
17409,Tahoma School District,2849,Tahoma Senior High School,SEM1,796,PC TECH,A-,5,no
17409,Tahoma School District,2849,Tahoma Senior High School,SEM1,796,PC TECH,A ,12,no
17409,Tahoma School District,2849,Tahoma Senior High School,SEM1,796,PC TECH,B-,4,no
17409,Tahoma School District,2849,Tahoma Senior High School,SEM1,796,PC TECH,B ,8,no
17409,Tahoma School District,2849,Tahoma Senior High School,SEM1,796,PC TECH,B+,13,no
17409,Tahoma School District,2849,Tahoma Senior High School,SEM1,796,PC TECH,C ,4,no
17409,Tahoma School District,2849,Tahoma Senior High School,SEM1,796,PC TECH,C+,4,no
17409,Tahoma School District,2849,Tahoma Senior High School,SEM1,796,PC TECH,D ,6,no
17409,Tahoma School District,2849,Tahoma Senior High School,SEM1,796,PC TECH,D+,3,no
17409,Tahoma School District,2849,Tahoma Senior High School,SEM1,796,PC TECH,W ,1,no
17409,Tahoma School District,2849,Tahoma Senior High School,SEM2,796,PC TECH,A-,9,no
17409,Tahoma School District,2849,Tahoma Senior High School,SEM2,796,PC TECH,A ,15,no
17409,Tahoma School District,2849,Tahoma Senior High School,SEM2,796,PC TECH,B-,6,no
17409,Tahoma School District,2849,Tahoma Senior High School,SEM2,796,PC TECH,B ,4,no
17409,Tahoma School District,2849,Tahoma Senior High School,SEM2,796,PC TECH,B+,3,no
17409,Tahoma School District,2849,Tahoma Senior High School,SEM2,796,PC TECH,C-,3,no
17409,Tahoma School District,2849,Tahoma Senior High School,SEM2,796,PC TECH,C ,2,no
17409,Tahoma School District,2849,Tahoma Senior High School,SEM2,796,PC TECH,C+,2,no
17409,Tahoma School District,2849,Tahoma Senior High School,SEM2,796,PC TECH,D ,6,no
17409,Tahoma School District,2849,Tahoma Senior High School,SEM2,796,PC TECH,D+,2,no
