X,Y,OBJECTID,NCESID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,LEVEL_,ENROLLMENT,ST_GRADE,END_GRADE,DISTRICTID,FT_TEACHER,SHELTER_ID
-122.286761,47.0573487,4918,5.30048E+11,GRAHAM KAPOWSIN HIGH SCHOOL,22100 108TH AVE E,GRAHAM,WA,98338,NOT AVAILABLE,(253) 683-6100,1,1,2038,PIERCE,53053,USA,47.0573487,-122.286761,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530048003003,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2019-01-30T00:00:00.000Z,NOT AVAILABLE,3,1960,9,12,5300480,78,10796796
-122.0659431,48.01834984,4927,5.3042E+11,OUTCOMES FOR ACADEMIC RESILIENCE,2202 123RD AVE NE,LAKE STEVENS,WA,98258,NOT AVAILABLE,(360) 604-4005,1,7,-999,SNOHOMISH,53061,USA,48.01834984,-122.0659431,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530420003562,2018-10-29T00:00:00.000Z,IMAGERY,2018-10-30T00:00:00.000Z,NOT AVAILABLE,N,-999,N,N,5304200,-999,NOT AVAILABLE
-122.2557597,47.87053855,4928,5.30543E+11,LAKE STICKNEY ELEMENTARY SCHOOL,1625 MADISON WAY,LYNNWOOD,WA,98087,NOT AVAILABLE,(360) 604-4005,1,7,-999,SNOHOMISH,53061,USA,47.87053855,-122.2557597,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530543003577,2018-10-29T00:00:00.000Z,IMAGERY,2018-10-30T00:00:00.000Z,NOT AVAILABLE,N,-999,N,N,5305430,-999,NOT AVAILABLE
-122.2229272,47.5740683,4929,5.30498E+11,NORTHWOOD ELEMENTARY SCHOOL,4030 86TH AVE SE,MERCER ISLAND,WA,98040,NOT AVAILABLE,(360) 604-4005,1,7,-999,KING,53033,USA,47.5740683,-122.2229272,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530498003566,2018-10-29T00:00:00.000Z,IMAGERY,2018-10-30T00:00:00.000Z,NOT AVAILABLE,N,-999,N,N,5304980,-999,NOT AVAILABLE
-117.3970116,47.65439635,4930,5.30001E+11,NEWESD 101 OPEN DOORS,901 E. 2ND AVENUE SUITE 100,SPOKANE,WA,99202,NOT AVAILABLE,(509) 340-7800,1,7,-999,SPOKANE,53063,USA,47.65439635,-117.3970116,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530001003583,2018-10-29T00:00:00.000Z,IMAGERY,2018-10-30T00:00:00.000Z,https://www.Nextgenzone.org,N,-999,N,N,5300010,-999,NOT AVAILABLE
-122.5325942,45.64108826,4931,5.3027E+11,OPEN DOORS EVERGREEN,13501 NE 28 STREET,VANCOUVER,WA,98682,8910,(360) 604-4005,1,7,-999,CLARK,53011,USA,45.64108826,-122.5325942,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530270003567,2018-10-29T00:00:00.000Z,IMAGERY/OTHER,2018-10-30T00:00:00.000Z,NOT AVAILABLE,N,-999,N,N,5302700,-999,NOT AVAILABLE
-122.9815201,46.72685339,4933,5.30114E+11,EARLY LEARNING CENTER,2320 BORST AVE,CENTRALIA,WA,98531,NOT AVAILABLE,(360) 604-4005,1,7,-999,LEWIS,53041,USA,46.72685339,-122.9815201,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530114003580,2018-10-29T00:00:00.000Z,IMAGERY/OTHER,2018-10-30T00:00:00.000Z,NOT AVAILABLE,N,-999,N,N,5301140,-999,NOT AVAILABLE
-119.9078742,46.25517301,4934,5.30465E+11,MABTON STEP UP TO COLLEGE,500 W MAIN ST,GRANDVIEW,WA,98930,NOT AVAILABLE,(360) 604-4005,1,7,-999,YAKIMA,53077,USA,46.25517301,-119.9078742,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530465003558,2018-10-29T00:00:00.000Z,IMAGERY,2018-10-30T00:00:00.000Z,NOT AVAILABLE,N,-999,N,N,5304650,-999,NOT AVAILABLE
-117.3043454,47.68082543,4935,5.30969E+11,WEST VALLEY EARLY LEARNING CENTER,2523 N PARK RD,SPOKANE VALLEY,WA,99212,NOT AVAILABLE,(360) 604-4005,1,7,-999,SPOKANE,53063,USA,47.68082543,-117.3043454,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530969003570,2018-10-29T00:00:00.000Z,IMAGERY,2018-10-30T00:00:00.000Z,NOT AVAILABLE,N,-999,N,N,5309690,-999,NOT AVAILABLE
-122.6883958,45.72342282,4949,5.30927E+11,ALKI MIDDLE SCHOOL,1800 NW BLISS RD,VANCOUVER,WA,98685,1823,(360) 313-3200,1,1,718,CLARK,53011,USA,45.72342282,-122.6883958,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530927000578,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2019-01-03T00:00:00.000Z,http://alki.vansd.org,2,684,6,8,5309270,34,NOT AVAILABLE
-122.4468852,47.25197909,4953,5.30001E+11,BATES TECHNICAL COLLEGE - OPEN DOORS,1101 SOUTH YAKIMA AVE.,TACOMA,WA,98405,NOT AVAILABLE,(360) 604-4005,1,7,-999,PIERCE,53053,USA,47.25197909,-122.4468852,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530001403585,2018-10-29T00:00:00.000Z,IMAGERY,2018-10-30T00:00:00.000Z,NOT AVAILABLE,N,-999,N,N,5300014,-999,NOT AVAILABLE
-118.307391,46.07577993,4954,5.30945E+11,OPPORTUNITY YOUTH REENGAGEMENT,1917 E ISAACS AVE,WALLA WALLA,WA,99362,NOT AVAILABLE,(509) 526-2057,1,7,-999,WALLA WALLA,53071,USA,46.07577993,-118.307391,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530945003590,2018-10-29T00:00:00.000Z,IMAGERY/OTHER,2018-10-30T00:00:00.000Z,NOT AVAILABLE,N,-999,N,N,5309450,-999,NOT AVAILABLE
-120.8533235,46.33902462,4960,5.30963E+11,WELLPINIT FORT SIMCOE SEA,40 ABELLA LANE,WHITE SWAN,WA,98952,NOT AVAILABLE,(360) 604-4005,1,7,-999,YAKIMA,53077,USA,46.33902462,-120.8533235,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530963003572,2018-10-29T00:00:00.000Z,IMAGERY/OTHER,2018-10-31T00:00:00.000Z,NOT AVAILABLE,N,-999,N,N,5309630,-999,NOT AVAILABLE
-122.3126193,48.43841155,5003,5.3054E+11,NORTHWEST CAREER & TECHNICAL ACADEMY,2205 W CAMPUS PL,MOUNT VERNON,WA,98273,NOT AVAILABLE,(360) 848-0706,3,1,4,SKAGIT,53057,USA,48.43841155,-122.3126193,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530540003297,2014-02-04T00:00:00.000Z,IMAGERY/OTHER,2019-01-31T00:00:00.000Z,NOT AVAILABLE,3,0,9,12,5305400,4,NOT AVAILABLE
-118.6885159,47.33074321,5034,5.30612E+11,P C JANTZ ELEMENTARY,311 SOUTH FIRST STREET,ODESSA,WA,99159,248,(509) 982-2603,1,1,136,LINCOLN,53043,USA,47.33074321,-118.6885159,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530612000915,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2019-02-01T00:00:00.000Z,NOT AVAILABLE,1,127,PK,6,5306120,9,10801762
-122.0989158,47.91905425,1038,5.30802E+11,SNOHOMISH HIGH SCHOOL,1316 FIFTH STREET,SNOHOMISH,WA,98290,NOT AVAILABLE,(360) 563-4000,1,1,1807,SNOHOMISH,53061,USA,47.91905425,-122.0989158,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530802001328,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2011-11-08T00:00:00.000Z,http://shs.sno.wednet.edu/,3,1735,9,12,5308020,72,10783489
-123.380343,46.20173825,1065,5.30933E+11,JULIUS A WENDT ELEMENTARY/JOHN C THOMAS MIDDLE SCHOOL,265 SOUTH THIRD ST,CATHLAMET,WA,98612,398,(360) 795-3261,1,1,339,WAHKIAKUM,53069,USA,46.20173825,-123.380343,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530933001593,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-03T00:00:00.000Z,NOT AVAILABLE,1,323,PK,8,5309330,16,NOT AVAILABLE
-119.2893772,46.2739997,1209,5.30732E+11,CARMICHAEL MIDDLE SCHOOL,620 THAYER DRIVE,RICHLAND,WA,99352,NOT AVAILABLE,(509) 967-6425,1,1,983,BENTON,53005,USA,46.2739997,-119.2893772,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530732001091,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-04T00:00:00.000Z,NOT AVAILABLE,2,938,6,8,5307320,45,10784619
-122.3142712,47.32720116,1230,5.30282E+11,FEDERAL WAY HIGH SCHOOL,30611 16TH AV S,FEDERAL WAY,WA,98003,4126,(253) 945-5400,1,1,1691,KING,53033,USA,47.32720116,-122.3142712,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530282000435,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-17T00:00:00.000Z,NOT AVAILABLE,3,1612,9,12,5302820,79,NOT AVAILABLE
-122.02728,47.620907,1245,5.30423E+11,SMITH ELEMENTARY,23305 NE 14TH ST,SAMMAMISH,WA,98074,4441,(425) 936-2710,1,1,647,KING,53033,USA,47.620907,-122.02728,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530423002216,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-17T00:00:00.000Z,http://schools.lwsd.org/smith,1,617,KG,5,5304230,30,NOT AVAILABLE
-123.9026239,46.98132623,1296,5.30366E+11,EMERSON ELEMENTARY,101 W EMERSON,HOQUIAM,WA,98550,NOT AVAILABLE,(360) 538-8240,1,1,260,GRAYS HARBOR,53027,USA,46.98132623,-123.9026239,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530366002105,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,NOT AVAILABLE,1,244,KG,1,5303660,16,10779115
-123.1060064,48.08294087,1324,5.30783E+11,SEQUIM COMMUNITY SCHOOL,220 W. ALDER,SEQUIM,WA,98382,3356,(360) 582-3400,4,1,134,CLALLAM,53009,USA,48.08294087,-123.1060064,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530783002552,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,www.sequim.k12.wa.us,4,129,PK,12,5307830,5,NOT AVAILABLE
-119.5340383,48.40962315,1325,5.30622E+11,OMAK MIDDLE SCHOOL,14 S CEDAR,OMAK,WA,98841,833,(509) 826-2320,1,1,313,OKANOGAN,53047,USA,48.40962315,-119.5340383,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530622001912,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,NOT AVAILABLE,2,293,6,8,5306220,20,NOT AVAILABLE
-119.5156988,48.40603157,1344,5.30622E+11,E OMAK ELEMENTARY,715 OMAK AVE,OMAK,WA,98841,833,(509) 826-3003,1,1,351,OKANOGAN,53047,USA,48.40603157,-119.5156988,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530622000938,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,NOT AVAILABLE,1,329,3,5,5306220,22,NOT AVAILABLE
-122.283824,47.362662,1415,5.30282E+11,TECHNOLOGY ACCESS FOUNDATION ACADEMY,26720 40TH AVE S,KENT,WA,98032,NOT AVAILABLE,(253) 945-5187,1,1,315,KING,53033,USA,47.362662,-122.283824,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530282003245,2011-09-30T00:00:00.000Z,GEOCODE,2013-05-28T00:00:00.000Z,NOT AVAILABLE,4,298,6,12,5302820,17,NOT AVAILABLE
-122.5873498,47.1199501,1503,5.30141E+11,BEACHWOOD ELEMENTARY SCHOOL,8890 CONCORD AVENUE,JBLM LEWIS MAIN,WA,98433,NOT AVAILABLE,(253) 583-5260,1,1,330,PIERCE,53053,USA,47.1199501,-122.5873498,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530141000246,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2017-10-31T00:00:00.000Z,NOT AVAILABLE,1,312,PK,5,5301410,18,NOT AVAILABLE
-122.4861048,46.53258759,1665,5.30525E+11,MOSSYROCK ACADEMY,545 WILLIAMS STREET,MOSSYROCK,WA,98564,NOT AVAILABLE,(360) 983-3183,4,2,-999,LEWIS,53041,USA,46.53258759,-122.4861048,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530525003342,2012-11-02T00:00:00.000Z,IMAGERY/OTHER,2013-02-27T00:00:00.000Z,NOT AVAILABLE,N,-999,N,N,5305250,-999,NOT AVAILABLE
-122.5754008,47.16262553,1681,5.30141E+11,LAKES HIGH SCHOOL,10320 FARWEST DR SW,LAKEWOOD,WA,98498,1799,(253) 583-5550,1,1,1438,PIERCE,53053,USA,47.16262553,-122.5754008,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530141000261,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,NOT AVAILABLE,3,1372,9,12,5301410,66,10796751
-122.349573,46.92507392,1709,5.30237E+11,WEYERHAEUSER ELEMENTARY,6105 365TH ST E,EATONVILLE,WA,98328,9512,(360) 879-1650,1,1,276,PIERCE,53053,USA,46.92507392,-122.349573,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530237000328,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,NOT AVAILABLE,1,262,KG,5,5302370,14,10796756
-122.362141,47.54861,1733,5.30771E+11,STEM K-8,5950 DELRIDGE WAY SW,SEATTLE,WA,98106,1446,(206) 252-8450,1,1,426,KING,53033,USA,47.54861,-122.362141,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530771003426,2015-05-08T00:00:00.000Z,IMAGERY/OTHER,2015-05-22T00:00:00.000Z,NOT AVAILABLE,1,403,KG,8,5307710,23,NOT AVAILABLE
-123.0209764,48.53590265,1867,5.30765E+11,FRIDAY HARBOR HIGH SCHOOL,45 BLAIR STREET,FRIDAY HARBOR,WA,98250,NOT AVAILABLE,(360) 378-5215,1,1,290,SAN JUAN,53055,USA,48.53590265,-123.0209764,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530765001125,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,http://www.sjisd.wednet.edu/fhhs,3,276,9,12,5307650,14,11548764
-121.9875812,47.22305975,1903,5.3E+11,THUNDER MOUNTAIN MIDDLE SCHOOL,42018 264TH AVENUE SE,ENUMCLAW,WA,98022,NOT AVAILABLE,(360) 802-7492,1,1,484,KING,53033,USA,47.22305975,-121.9875812,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530000102795,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-19T00:00:00.000Z,NOT AVAILABLE,2,463,6,8,5300001,21,NOT AVAILABLE
-122.3073892,48.96467742,1925,5.30567E+11,NOOKSACK VALLEY SPECIAL SERVICES,3326 E. BADGER ROAD,EVERSON,WA,98247,NOT AVAILABLE,(360) 988-4754,2,1,33,WHATCOM,53073,USA,48.96467742,-122.3073892,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530567002775,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-12T00:00:00.000Z,NOT AVAILABLE,1,33,PK,PK,5305670,0,NOT AVAILABLE
-122.2374984,47.89197716,1935,5.30543E+11,VOYAGER MIDDLE SCHOOL,11711 4TH AVE W,EVERETT,WA,98204,4984,(425) 366-5300,1,1,882,SNOHOMISH,53061,USA,47.89197716,-122.2374984,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530543000719,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-12T00:00:00.000Z,NOT AVAILABLE,2,839,6,8,5305430,43,10793093
-119.1426081,46.24122203,3227,5.30001E+11,UGRAD GÇÔ ESD123 RE-ENGAGEMENT PROGRAM,3918 WEST COURT STREET,PASCO,WA,99301,NOT AVAILABLE,(509) 544-5700,4,3,0,FRANKLIN,53021,USA,46.24122203,-119.1426081,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530001203521,2018-10-23T00:00:00.000Z,IMAGERY/OTHER,2018-10-25T00:00:00.000Z,www.esd123.org,3,0,9,12,5300012,-1,NOT AVAILABLE
-122.195441,47.42894,3228,5.30033E+11,EXCEL PUBLIC CHARTER SCHOOL,19300 108TH AVE SE,KENT,WA,98031,NOT AVAILABLE,(425) 922-7226,1,3,136,KING,53033,USA,47.42894,-122.195441,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530033203536,2018-10-23T00:00:00.000Z,IMAGERY/OTHER,2018-10-25T00:00:00.000Z,NOT AVAILABLE,2,136,6,7,5300332,0,NOT AVAILABLE
-122.4290857,47.24106129,3229,5.30033E+11,SUMMIT PUBLIC SCHOOL: OLYMPUS,409 PUYALLUP AVE,TACOMA,WA,98421,NOT AVAILABLE,(253) 229-9364,1,3,109,PIERCE,53053,USA,47.24106129,-122.4290857,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530033303541,2018-10-23T00:00:00.000Z,IMAGERY/OTHER,2018-10-25T00:00:00.000Z,NOT AVAILABLE,3,103,9,12,5300333,6,NOT AVAILABLE
-122.4494401,47.24027759,3230,5.30034E+11,SOAR ACADEMY PUBLIC CHARTER SCHOOL,2136 MARTIN LUTHER KING JR WAY,TACOMA,WA,98405,NOT AVAILABLE,(253) 444-6759,1,3,89,PIERCE,53053,USA,47.24027759,-122.4494401,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530033603508,2018-10-23T00:00:00.000Z,IMAGERY,2018-10-25T00:00:00.000Z,NOT AVAILABLE,1,84,KG,8,5300336,5,NOT AVAILABLE
-122.9198514,46.14054477,3231,5.30001E+11,COWLITZ COUNTY YOUTH SERVICES CENTER,1725 1ST AVE.,LONGVIEW,WA,98632,3274,(360) 577-3100,1,5,29,COWLITZ,53015,USA,46.14054477,-122.9198514,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530000502917,2018-10-23T00:00:00.000Z,IMAGERY,2018-10-25T00:00:00.000Z,NOT AVAILABLE,4,29,6,12,5300005,-1,NOT AVAILABLE
-122.4133736,47.23288415,3232,5.30034E+11,GREEN DOT DESTINY MIDDLE SCHOOL,1301 E. 34TH STREET,TACOMA,WA,98404,NOT AVAILABLE,(253) 878-8628,1,3,221,PIERCE,53053,USA,47.23288415,-122.4133736,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530033803553,2018-10-23T00:00:00.000Z,IMAGERY/OTHER,2018-10-25T00:00:00.000Z,NOT AVAILABLE,2,210,6,8,5300338,11,NOT AVAILABLE
-122.6058931,45.63883659,3235,5.30001E+11,ESD 112 OPEN DOORS REENGAGEMENT,2500 NE 65TH AVENUE,VANCOUVER,WA,98661,NOT AVAILABLE,(360) 750-7500,4,3,96,CLARK,53011,USA,45.63883659,-122.6058931,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530000503538,2018-10-23T00:00:00.000Z,IMAGERY/OTHER,2018-10-25T00:00:00.000Z,NOT AVAILABLE,3,96,9,12,5300005,-1,NOT AVAILABLE
-122.3183725,47.59792033,3236,5.30033E+11,SUMMIT PUBLIC SCHOOL: SIERRA,1025 S KING ST,SEATTLE,WA,98104,NOT AVAILABLE,(206) 999-9196,1,3,117,KING,53033,USA,47.59792033,-122.3183725,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530033403510,2018-10-23T00:00:00.000Z,IMAGERY/OTHER,2018-10-25T00:00:00.000Z,NOT AVAILABLE,3,111,9,12,5300334,6,NOT AVAILABLE
-122.3184044,47.51146173,3237,5.30034E+11,RAINIER PREP,10211 12TH AVE S,SEATTLE,WA,98168,NOT AVAILABLE,(206) 494-5979,1,3,173,KING,53033,USA,47.51146173,-122.3184044,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530033503533,2018-10-23T00:00:00.000Z,IMAGERY,2018-10-25T00:00:00.000Z,rainierprep.org,2,166,5,8,5300335,7,NOT AVAILABLE
-117.3698349,47.70399237,3238,5.30034E+11,SPOKANE INTERNATIONAL ACADEMY ELEMENTARY,2706 E QUEEN,SPOKANE,WA,99217,NOT AVAILABLE,(509) 822-3855,1,3,155,SPOKANE,53063,USA,47.70399237,-117.3698349,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530033703539,2018-10-23T00:00:00.000Z,IMAGERY,2018-10-25T00:00:00.000Z,NOT AVAILABLE,1,155,KG,6,5300337,-1,NOT AVAILABLE
-117.398578,47.65768086,3239,5.30034E+11,PRIDE PREP SCHOOL TECHNOLOGY AND SCIENCE,811 E. SPRAGUE,SPOKANE,WA,99202,NOT AVAILABLE,(509) 389-4848,1,3,163,SPOKANE,53063,USA,47.65768086,-117.398578,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530033903495,2018-10-23T00:00:00.000Z,IMAGERY/OTHER,2018-10-25T00:00:00.000Z,NOT AVAILABLE,4,154,6,12,5300339,9,NOT AVAILABLE
-122.5587481,45.78581855,3240,5.30038E+11,SUMMIT VIEW MIDDLE SCHOOL,700 NW 20TH AVE,BATTLE GROUND,WA,98604,NOT AVAILABLE,(360) 885-5300,1,3,28,CLARK,53011,USA,45.78581855,-122.5587481,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530038003531,2018-10-23T00:00:00.000Z,IMAGERY/OTHER,2018-10-25T00:00:00.000Z,NOT AVAILABLE,2,28,7,8,5300380,-1,NOT AVAILABLE
-117.3984067,47.65767326,3241,5.30483E+11,PRIDE PREP ALE SCHOOL,818 E SPRAGUE,SPOKANE,WA,99202,NOT AVAILABLE,(509) 258-4534,4,3,0,SPOKANE,53063,USA,47.65767326,-117.3984067,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530483003512,2018-10-23T00:00:00.000Z,IMAGERY/OTHER,2018-10-25T00:00:00.000Z,NOT AVAILABLE,2,0,6,7,5304830,-1,NOT AVAILABLE
-117.3705095,47.70393883,3242,5.30483E+11,SIA ALE SCHOOL,2706 E QUEEN,SPOKANE,WA,99217,NOT AVAILABLE,(509) 258-4534,4,3,0,SPOKANE,53063,USA,47.70393883,-117.3705095,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530483003545,2018-10-23T00:00:00.000Z,IMAGERY,2018-10-25T00:00:00.000Z,NOT AVAILABLE,1,0,KG,6,5304830,-1,NOT AVAILABLE
-122.7779393,48.01179139,3245,5.30129E+11,OPEN DOORS REENGAGEMENT PROGRAM,91 WEST VALLEY RD,CHIMACUM,WA,98325,NOT AVAILABLE,(360) 732-4090,4,3,11,JEFFERSON,53031,USA,48.01179139,-122.7779393,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530129003532,2018-10-23T00:00:00.000Z,IMAGERY,2018-10-25T00:00:00.000Z,NOT AVAILABLE,3,11,9,12,5301290,-1,NOT AVAILABLE
