School_Code,School_Name,School_Teaches_Computer_Science,Total_Computer_Science_Courses_Taught,Yearly_Enrolled_in_Computer_Science,X,Y,FID,Latitude,Longitude,ESDCode,ESDName,LEACode,LEAName,SchoolName_y,Lowest_Grade,Highest_Grade,Address_Line_1,Address_Line_2,City,State,Zip_Code_Long,Principal_Name,Email,Phone,Org_Category,AYPCode,GradeCateg,Org_Category_2,Zip_Code,CountyID,County_Name
2724,Evergreen High School,Teaches Computer Science,10.0,184.0,-122.52580079999998,45.63670732,859,45.636713,-122.525815,6801,Educational Service District 112,6114,Evergreen School District (Clark),Evergreen High School,9,12,14300 NE 18th Street, ,Vancouver,Washington,98684-7807,Danny  Orrantia,danny.orrantia@evergreenps.org,360.604.3700," Public School, Regular School",P,High School,Public,98684,53011,Clark County
2728,North Beach Senior High School,Teaches Computer Science,2.0,35.0,-124.1582062,47.019276399999995,1890,47.019282000000004,-124.158221,34801,Capital Region ESD 113,14064,North Beach School District,North Beach Senior High School,9,12,P.O. Box 969, ,Ocean Shores,Washington,98569-0000,Cyndy  Valdez,cvaldez@northbeachschools.org,360.289.3888," Public School, Regular School",P,High School,Public,98569,53027,Grays Harbor County
2739,Lake Washington High,Teaches Computer Science,8.0,258.0,-122.1814114,47.67337417,1606,47.67338,-122.181426,17801,Puget Sound Educational Service District 121,17414,Lake Washington School District,Lake Washington High,9,12,12033 NE 80TH, ,Kirkland,Washington,98033-8117,Christina  Thomas,cthomas@lwsd.org,425.936.1700," Public School, Regular School",P,High School,Public,98033,53033,King County
2750,Orcas Island High School,Teaches Computer Science,2.0,19.0,-122.90211699999999,48.69933519,1954,48.699341,-122.90213200000001,29801,Northwest Educational Service District 189,28137,Orcas Island School District,Orcas Island High School,9,12,715 SCHOOL RD, ,Eastsound,Washington,98245-0000,Kyle  Freeman,kfreeman@orcas.k12.wa.us,360.376.2287," Public School, Regular School",P,High School,Public,98245,53055,San Juan County
2773,Fife High School,Teaches Computer Science,4.0,44.0,-122.3539375,47.23858221,883,47.238588,-122.353952,17801,Puget Sound Educational Service District 121,27417,Fife School District,Fife High School,10,12,5616 20th St E, ,Tacoma,Washington,98424-2026,Brandon  Bakke,bbakke@fifeschools.com,253.517.1100," Public School, Regular School",P,High School,Public,98424,53053,Pierce County
2788,Bridgeport High School,Teaches Computer Science,4.0,34.0,-119.67598149999999,48.00676313,533,48.00676924,-119.67599569999999,4801,North Central Educational Service District 171,9075,Bridgeport School District,Bridgeport High School,9,12,BOX 1060, ,Bridgeport,Washington,98813-0000,Tamra  Jackson,tjackson@bridgeport.wednet.edu,509.686.8770," Public School, Regular School",P,High School,Public,98813,53017,Douglas County
2795,Auburn Senior High School,Teaches Computer Science,6.0,128.0,-122.22020149999999,47.31046319,467,47.310469,-122.220216,17801,Puget Sound Educational Service District 121,17408,Auburn School District,Auburn Senior High School,9,12,711 E MAIN ST, ,Auburn,Washington,98002-5662,Jeffry  Gardner,jgardner@auburn.wednet.edu,253.931.4880," Public School, Regular School",P,High School,Public,98002,53033,King County
2797,Kent-Meridian High School,Teaches Computer Science,4.0,76.0,-122.20717350000001,47.37398918,1166,47.373995,-122.20718799999999,17801,Puget Sound Educational Service District 121,17415,Kent School District,Kent-Meridian High School,9,12,10020 SE 256th ST, ,Kent,Washington,98030-6408,David  Radford,david.radford@kent.k12.wa.us,253.373.7405," Public School, Regular School",P,High School,Public,98030,53033,King County
2807,Bethel High School,Teaches Computer Science,4.0,89.0,-122.37807450000001,47.05451822,501,47.054524,-122.37808899999999,17801,Puget Sound Educational Service District 121,27403,Bethel School District,Bethel High School,9,12,22215 38th Ave E, ,Spanaway,Washington,98387,Christy L Rodriquez,crodriguez@bethelsd.org,253.683.7000," Public School, Regular School",P,High School,Public,98387,53053,Pierce County
2826,Kennewick High School,Teaches Computer Science,21.0,293.0,-119.1240183,46.20374295,1159,46.203749,-119.124032,11801,Educational Service District 123,3017,Kennewick School District,Kennewick High School,9,12,500 SOUTH DAYTON STREET, ,Kennewick,Washington,99336-5674,Ron  King,ron.king@ksd.org,509.222.7100," Public School, Regular School",P,High School,Public,99336,53005,Benton County
2848,Foster Senior High School,Teaches Computer Science,8.0,144.0,-122.2798024,47.47473319,904,47.474739,-122.279817,17801,Puget Sound Educational Service District 121,17406,Tukwila School District,Foster Senior High School,9,12,4242 S 144th St, ,Tukwila,Washington,98168-0000,Megan  Mcgroarty,mcgroartym@tukwila.wednet.edu,206.901.7905," Public School, Regular School",P,High School,Public,98168,53033,King County
2849,Tahoma Senior High School,Teaches Computer Science,4.0,295.0,-122.0275019,47.35753708,321,47.35754291,-122.02751640000001,17801,Puget Sound Educational Service District 121,17409,Tahoma School District,Tahoma Senior High School,9,12,23499 SE Tahoma Way, ,Maple Valley,Washington,98038,Terry  Duty,tduty@tahomasd.us,425.413.6201," Public School, Regular School",P,High School,Public,98038,53033,King County
2850,Mount Si High School,Teaches Computer Science,10.0,392.0,-121.8166905,47.52247514,1830,47.522481,-121.816705,17801,Puget Sound Educational Service District 121,17410,Snoqualmie Valley School District,Mount Si High School,9,12,8651 MEADOWBROOK WAY SE, ,Snoqualmie,Washington,98065-0000,John  Belcher,belcherjh@svsd410.org,425.831.8100," Public School, Regular School",P,High School,Public,98065,53033,King County
2876,Franklin Pierce High School,Teaches Computer Science,4.0,238.0,-122.4068265,47.15692522,916,47.156931,-122.40684099999999,17801,Puget Sound Educational Service District 121,27402,Franklin Pierce School District,Franklin Pierce High School,9,12,11002 18TH AVE E, ,Tacoma,Washington,98445-5228,Ronald  Hartley,rhartley@fpschools.org,253.298.3000," Public School, Regular School",P,High School,Public,98445,53053,Pierce County
2890,Medical Lake High School,Teaches Computer Science,6.0,134.0,-117.68115420000001,47.57623771,1776,47.576244,-117.681168,32801,Educational Service District 101,32326,Medical Lake School District,Medical Lake High School,9,12,PO Box 128, ,Medical Lake,Washington,99022-0128,Christopher  Spring,cspring@mlsd.org,509.565.3200," Public School, Regular School",P,High School,Public,99022,53063,Spokane County
2900,Toppenish High School,Teaches Computer Science,2.0,23.0,-120.334011,46.38153106,349,46.381537,-120.334025,39801,Educational Service District 105,39202,Toppenish School District,Toppenish High School,9,12,141 WARD ROAD, ,Toppenish,Washington,98948-9100,Shawn  Myers,myerss@toppenish.wednet.edu,509.865.3370," Public School, Regular School",P,High School,Public,98948,53077,Yakima County
2908,Port Angeles High School,Teaches Computer Science,4.0,36.0,-123.44089509999999,48.10090928,43,48.100915,-123.44091,18801,Olympic Educational Service District 114,5121,Port Angeles School District,Port Angeles High School,9,12,304 E PARK AVE, ,Port Angeles,Washington,98362-6934,Jeffrey  Clark,jclark@portangelesschools.org,360.452.9502," Public School, Regular School",P,High School,Public,98362,53009,Clallam County
2917,Pasco Senior High School,Teaches Computer Science,3.0,45.0,-119.1042932,46.23854995,1992,46.238556,-119.104307,11801,Educational Service District 123,11001,Pasco School District,Pasco Senior High School,9,12,1108 N 10TH AVENUE, ,Pasco,Washington,99301-0000,Raul  Sital,rsital@psd1.org,509.547.5581," Public School, Regular School",P,High School,Public,99301,53021,Franklin County
2942,Orting High School,Teaches Computer Science,12.0,140.0,-122.2096355,47.102144200000005,1964,47.10215,-122.20965,17801,Puget Sound Educational Service District 121,27344,Orting School District,Orting High School,9,12,320 Washington Avenue North, ,Orting,Washington,98360-8404,Cliff  Fries,friesc@orting.wednet.edu,360.893.2246," Public School, Regular School",P,High School,Public,98360,53053,Pierce County
2958,Northport High School,Teaches Computer Science,4.0,40.0,-117.7892679,48.91183264,1513,48.911839,-117.789282,32801,Educational Service District 101,33211,Northport School District,Northport High School,9,12,PO Box 1280, ,Northport,Washington,99157-1280,Don  Baribault,dbaribault@northportschools.org,509.732.4251," Public School, Regular School",P,High School,Public,99157,53065,Stevens County
2959,Sunnyside High School,Teaches Computer Science,4.0,33.0,-119.9974631,46.32279903,303,46.322804999999995,-119.997477,39801,Educational Service District 105,39201,Sunnyside School District,Sunnyside High School,9,12,1110 S. 6th Street, ,Sunnyside,Washington,98944-2197,Ryan  Maxwell,ryan.maxwell@sunnysideschools.org,509.837.2601," Public School, Regular School",P,High School,Public,98944,53077,Yakima County
2974,Oak Harbor High School,Teaches Computer Science,4.0,104.0,-122.66874720000001,48.30198718,1919,48.301992999999996,-122.66876200000002,29801,Northwest Educational Service District 189,15201,Oak Harbor School District,Oak Harbor High School,9,12,950 NW 2nd Ave., ,Oak Harbor,Washington,98277-0000,Dwight  Lundstrom,dlundstrom@ohsd.net,(360)279.5701," Public School, Regular School",P,High School,Public,98277,53029,Island County
3008,Bryant Center,Teaches Computer Science,5.0,43.0,-117.43638130000001,47.66531368,2163,47.66532,-117.43639499999999,32801,Educational Service District 101,32081,Spokane School District,Bryant Center,PK,12,N 910 Ash St, ,Spokane,Washington,99201-1811,Suzanne  Smith,suzannes@spokaneschools.org,509.354.7810," Alternative School, Public School",A,PK-12,Public,99201,53063,Spokane County
3029,Mercer Island High School,Teaches Computer Science,5.0,349.0,-122.2181504,47.57191617,1784,47.571922,-122.21816499999998,17801,Puget Sound Educational Service District 121,17400,Mercer Island School District,Mercer Island High School,9,12,9100 SE 42nd, ,Mercer Island,Washington,98040-4199,Vicki  Puckett,vicki.puckett@mercerislandschools.org,206.236.3350," Public School, Regular School",P,High School,Public,98040,53033,King County
3065,Central Valley High School,Teaches Computer Science,9.0,262.0,-117.19339029999999,47.64920266,629,47.649209,-117.193404,32801,Educational Service District 101,32356,Central Valley School District,Central Valley High School,9,12,821 S Sullivan Rd, ,Spokane Valley,Washington,99037-8826,Kerri  Ames,kames@cvsd.org,509.558.5102," Public School, Regular School",P,High School,Public,99037,53063,Spokane County
3081,Hudson'S Bay High School,Teaches Computer Science,4.0,94.0,-122.6530488,45.63096333,1083,45.630969,-122.65306299999999,6801,Educational Service District 112,6037,Vancouver School District,Hudson'S Bay High School,9,12,1601 E MCLOUGHLIN BLVD, ,Vancouver,Washington,98663-3528,Valerie Jean Anderson-Seeley,valerie.seeley@vansd.org,360.313.4400," Public School, Regular School",P,High School,Public,98663,53011,Clark County
3088,Quincy High School,Teaches Computer Science,10.0,153.0,-119.8412789,47.23667895,66,47.236684999999994,-119.841293,4801,North Central Educational Service District 171,13144,Quincy School District,Quincy High School,9,12,16 6th AVE SE, ,Quincy,Washington,98848-0000,Marcus  Pimpleton,mpimplet@qsd.wednet.edu,509.787.3501," Public School, Regular School",P,High School,Public,98848,53025,Grant County
3099,Evergreen High School,Teaches Computer Science,6.0,160.0,-122.34487040000002,47.49981119,2220,47.499817,-122.344885,17801,Puget Sound Educational Service District 121,17401,Highline School District,Evergreen High School,9,12,830 SW 116th St, ,Seattle,Washington,98146-2298,Jacqueline   Downey,jacqueline.downey@highlineschools.org,206.631.6150," Public School, Regular School",P,High School,Public,98146,53033,King County
3106,Bothell High School,Teaches Computer Science,12.0,184.0,-122.2191304,47.76057016,524,47.760576,-122.219145,17801,Puget Sound Educational Service District 121,17417,Northshore School District,Bothell High School,9,12,9130 NE 180 ST, ,Bothell,Washington,98011-3360,Juan  Price,jprice@nsd.org,425.408.7000," Public School, Regular School",P,High School,Public,98011,53033,King County
3109,Bremerton High School,Teaches Computer Science,7.0,209.0,-122.63902140000002,47.57330822,528,47.573314,-122.639036,18801,Olympic Educational Service District 114,18100,Bremerton School District,Bremerton High School,9,12,1500 13th Street, ,Bremerton,Washington,98337-1370,Monica  Zuber,monica.zuber@bremertonschools.org,360.473.0800," Public School, Regular School",P,High School,Public,98337,53035,Kitsap County
3123,Edmonds Woodway High School,Teaches Computer Science,5.0,93.0,-122.3368513,47.80593618,811,47.805942,-122.33686599999999,29801,Northwest Educational Service District 189,31015,Edmonds School District,Edmonds Woodway High School,9,12,7600  212TH STREET SW, ,Edmonds,Washington,98026-7556,Terrance  Mims,mimst292@edmonds.wednet.edu,425.431.7906," Public School, Regular School",P,High School,Public,98026,53061,Snohomish County
3132,Olympia High School,Teaches Computer Science,6.0,298.0,-122.88467539999999,47.01860127,1937,47.018607,-122.88468999999999,34801,Capital Region ESD 113,34111,Olympia School District,Olympia High School,9,12,1302 NORTH ST SE, ,Olympia,Washington,98501-3697,Matthew H Grant,mgrant@osd.wednet.edu,360.596.7000," Public School, Regular School",P,High School,Public,98501,53067,Thurston County
3141,Wapato High School,Teaches Computer Science,2.0,49.0,-120.421568,46.43807006,418,46.438076,-120.421582,39801,Educational Service District 105,39207,Wapato School District,Wapato High School,9,12,1202 South Camas Avenue, ,Wapato,Washington,98951-0038,David  Blakney,ericd@wapatosd.org,509.877.3138," Public School, Regular School",P,High School,Public,98951,53077,Yakima County
3151,Mark Morris High School,Teaches Computer Science,1.0,1.0,-122.93645159999998,46.14487733,1728,46.144883,-122.936466,6801,Educational Service District 112,8122,Longview School District,Mark Morris High School,9,12,1602 Mark Morris Court, ,Longview,Washington,98632-3926,Brooks  Cooper,bcooper@longview.k12.wa.us,360.575.7663," Public School, Regular School",P,High School,Public,98632,53015,Cowlitz County
3175,North Mason Senior High School,Teaches Computer Science,4.0,68.0,-122.84142140000002,47.41337925,1898,47.413385,-122.84143600000002,18801,Olympic Educational Service District 114,23403,North Mason School District,North Mason Senior High School,9,12,150 E North Mason School Road, ,Belfair,Washington,98528-0000,Chad  Collins,ccollins@northmasonschools.org,360.277.2169," Public School, Regular School",P,High School,Public,98528,53045,Mason County
3188,Darrington High School,Teaches Computer Science,1.0,10.0,-121.60324740000001,48.24777607,1374,48.247782,-121.60326200000002,29801,Northwest Educational Service District 189,31330,Darrington School District,Darrington High School,9,12,PO BOX 27, ,Darrington,Washington,98241-0027,Rachel E Quarterman,rquarterman@dsd.k12.wa.us,360.436.1140," Public School, Regular School",P,High School,Public,98241,53061,Snohomish County
3189,Shadle Park High School,Teaches Computer Science,4.0,202.0,-117.43718030000001,47.69840968,182,47.698415999999995,-117.43719399999999,32801,Educational Service District 101,32081,Spokane School District,Shadle Park High School,9,12,4327 N Ash St, ,Spokane,Washington,99205-1498,Julie S Lee,juliel@spokaneschools.org,509.354.6700," Public School, Regular School",P,High School,Public,99205,53063,Spokane County
